unix,Date,Symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1.6416E+12,1/8/2022 0:00,ETH/USDT,3198.68,3250,3000,3080.95,400692.1061,1252795163,814600
1.64151E+12,1/7/2022 0:00,ETH/USDT,3406.81,3416.76,3064.42,3199.24,669631.7262,2149562773,1307591
1.64143E+12,1/6/2022 0:00,ETH/USDT,3539.82,3550.43,3300,3406.81,496745.7413,1698727637,1006279
1.64134E+12,1/5/2022 0:00,ETH/USDT,3785.1,3848,3415,3540.63,397942.0363,1464819255,962670
1.64125E+12,1/4/2022 0:00,ETH/USDT,3765.89,3900.73,3713.11,3785.11,288258.5549,1098182608,676651
1.64117E+12,1/3/2022 0:00,ETH/USDT,3828.11,3853.09,3680,3765.89,236245.8586,892944105.6,594541
1.64108E+12,1/2/2022 0:00,ETH/USDT,3765.54,3857.44,3717.3,3828.27,154791.4263,585374957.7,450610
1.641E+12,1/1/2022 0:00,ETH/USDT,3676.22,3776.45,3673.46,3765.54,154143.8968,574718328.5,408666
1.64091E+12,12/31/2021 0:00,ETH/USDT,3709.27,3815,3622.29,3676.23,268014.2942,1001765030,617370
1.64082E+12,12/30/2021 0:00,ETH/USDT,3630.18,3769.1,3585,3709.27,249263.7305,921537785.4,583361
1.64074E+12,12/29/2021 0:00,ETH/USDT,3792.75,3827.78,3604.2,3630.19,302753.6375,1136202240,719559
1.64065E+12,12/28/2021 0:00,ETH/USDT,4037.22,4037.23,3759.36,3792.75,358064.7163,1393962042,846780
1.64056E+12,12/27/2021 0:00,ETH/USDT,4063.57,4127.46,4031,4037.23,222202.1383,905588409.9,557284
1.64048E+12,12/26/2021 0:00,ETH/USDT,4094.36,4105,4000,4063.56,189309.255,767315615.3,496076
1.64039E+12,12/25/2021 0:00,ETH/USDT,4046.35,4137.91,4018.62,4094.83,208126.8805,846912042.1,515115
1.6403E+12,12/24/2021 0:00,ETH/USDT,4111.41,4134.84,4017.17,4046.36,230741.8072,943327277.4,593257
1.64022E+12,12/23/2021 0:00,ETH/USDT,3979.51,4150,3893.23,4111.41,380207.8166,1525274497,911905
1.64013E+12,12/22/2021 0:00,ETH/USDT,4014.41,4074.87,3933.4,3979.51,303191.8076,1215914917,675826
1.64004E+12,12/21/2021 0:00,ETH/USDT,3944.72,4063,3913.21,4014.15,340826.3553,1364232642,799127
1.63996E+12,12/20/2021 0:00,ETH/USDT,3924.14,3983.37,3753,3944.73,366916.4771,1416566981,844070
1.63987E+12,12/19/2021 0:00,ETH/USDT,3959.93,4032.43,3884,3924.14,306006.323,1208752534,688078
1.63979E+12,12/18/2021 0:00,ETH/USDT,3875.43,3996.93,3767.01,3959.93,339593.2543,1326617546,740899
1.6397E+12,12/17/2021 0:00,ETH/USDT,3959.11,3994.1,3700,3875.42,463370.9225,1789265513,1052871
1.63961E+12,12/16/2021 0:00,ETH/USDT,4019.54,4113.43,3942.11,3958.11,368780.031,1489983162,848885
1.63953E+12,12/15/2021 0:00,ETH/USDT,3858.99,4092.22,3643.73,4019.08,542068.0573,2102151850,1238234
1.63944E+12,12/14/2021 0:00,ETH/USDT,3781.92,3882.74,3685,3858.99,395145.7462,1499985095,915721
1.63935E+12,12/13/2021 0:00,ETH/USDT,4130,4142.75,3671.45,3781.93,533467.2307,2068534030,1144882
1.63927E+12,12/12/2021 0:00,ETH/USDT,4089.68,4173.63,3986.25,4130,260535.5157,1061361793,591319
1.63918E+12,12/11/2021 0:00,ETH/USDT,3898.31,4097.08,3828.22,4089.37,427853.4343,1711893272,831899
1.63909E+12,12/10/2021 0:00,ETH/USDT,4105.64,4231.08,3887.37,3897.94,563236.5671,2287155262,1098758
1.63901E+12,12/9/2021 0:00,ETH/USDT,4436.91,4488,4076.16,4105.64,462173.711,1970732613,1038790
1.63892E+12,12/8/2021 0:00,ETH/USDT,4306.4,4450.49,4222.95,4436.91,429403.9351,1868281438,991178
1.63884E+12,12/7/2021 0:00,ETH/USDT,4347.57,4425,4255.92,4306.4,420749.751,1830621575,986492
1.63875E+12,12/6/2021 0:00,ETH/USDT,4196.44,4376.15,3921,4347.59,726742.9638,2991267299,1447061
1.63866E+12,12/5/2021 0:00,ETH/USDT,4117.25,4248.19,4031.39,4196.44,536325.4413,2224220852,1088546
1.63858E+12,12/4/2021 0:00,ETH/USDT,4215.01,4238.59,3503.68,4117.25,1111773.145,4370074805,2264288
1.63849E+12,12/3/2021 0:00,ETH/USDT,4511.35,4654.88,4032.5,4215.73,677974.8659,2972156868,1516700
1.6384E+12,12/2/2021 0:00,ETH/USDT,4582.95,4634.83,4433,4511.21,451861.9545,2047468327,1062149
1.63832E+12,12/1/2021 0:00,ETH/USDT,4630.25,4778.75,4523.99,4582.95,508198.3105,2382156067,1367302
1.63823E+12,11/30/2021 0:00,ETH/USDT,4444.54,4753,4346.36,4630.26,743024.4662,3391424543,1808789
1.63814E+12,11/29/2021 0:00,ETH/USDT,4294.77,4458.92,4276.89,4444.53,406881.2284,1772611136,947503
1.63806E+12,11/28/2021 0:00,ETH/USDT,4095.29,4298.51,3964,4294.78,346471.3551,1421536000,842343
1.63797E+12,11/27/2021 0:00,ETH/USDT,4041.2,4183.66,4028.34,4095.29,275326.5202,1133169071,723831
1.63788E+12,11/26/2021 0:00,ETH/USDT,4524.48,4551,3913,4041.2,720245.1612,2994490664,1654553
1.6378E+12,11/25/2021 0:00,ETH/USDT,4270.1,4550,4248.27,4524.85,445868.2434,1962939107,1123629
1.63771E+12,11/24/2021 0:00,ETH/USDT,4339.45,4373.94,4167.65,4269.36,448727.0306,1913428105,990018
1.63763E+12,11/23/2021 0:00,ETH/USDT,4086.28,4385.59,4059.62,4339.44,502811.7902,2125825553,1098270
1.63754E+12,11/22/2021 0:00,ETH/USDT,4259.7,4320,4022.74,4085.97,518501.3338,2167112892,1162581
1.63745E+12,11/21/2021 0:00,ETH/USDT,4412.17,4451,4242.41,4258.31,340206.3203,1479842946,836925
1.63737E+12,11/20/2021 0:00,ETH/USDT,4294.75,4435.88,4199.86,4412.17,365584.578,1577172914,888090
1.63728E+12,11/19/2021 0:00,ETH/USDT,3996.9,4308.97,3973.01,4294.76,420045.0897,1740904041,984517
1.63719E+12,11/18/2021 0:00,ETH/USDT,4288.07,4344.81,3956.44,3996.9,576945.1837,2387588165,1319866
1.63711E+12,11/17/2021 0:00,ETH/USDT,4209.59,4299.91,4063.48,4287.8,472852.1842,1980248928,1146593
1.63702E+12,11/16/2021 0:00,ETH/USDT,4563.77,4563.77,4103,4209.76,735857.063,3163788841,1741259
1.63693E+12,11/15/2021 0:00,ETH/USDT,4626.5,4772.01,4540,4563.78,375421.6601,1752738876,1061676
1.63685E+12,11/14/2021 0:00,ETH/USDT,4644.27,4696.05,4514.12,4626.5,245309.0674,1126786539,623491
1.63676E+12,11/13/2021 0:00,ETH/USDT,4665.47,4707.6,4584.08,4644.28,220720.6611,1026142452,731125
1.63668E+12,11/12/2021 0:00,ETH/USDT,4719,4809.71,4507.85,4665.46,461580.0415,2146130117,1206412
1.63659E+12,11/11/2021 0:00,ETH/USDT,4628.68,4779,4576.47,4719,303688.9765,1425610199,909164
1.6365E+12,11/10/2021 0:00,ETH/USDT,4732.33,4868,4461.93,4628.78,553596.9916,2600175501,1492374
1.63642E+12,11/9/2021 0:00,ETH/USDT,4807.98,4838.28,4713.89,4732.33,311267.58,1489567266,995668
1.63633E+12,11/8/2021 0:00,ETH/USDT,4612.59,4822.97,4612,4807.98,391102.3181,1850800840,1344244
1.63624E+12,11/7/2021 0:00,ETH/USDT,4518,4637.98,4502.37,4612.59,243596.5952,1115635571,834745
1.63616E+12,11/6/2021 0:00,ETH/USDT,4474.24,4530,4326.17,4518,322154.0973,1429791261,868676
1.63607E+12,11/5/2021 0:00,ETH/USDT,4532.31,4570.05,4438.8,4474.24,305651.7244,1375503505,893068
1.63598E+12,11/4/2021 0:00,ETH/USDT,4603.35,4606.65,4420.08,4532.32,368218.257,1663942874,1019675
1.6359E+12,11/3/2021 0:00,ETH/USDT,4589.68,4665.87,4455,4603.35,448658.3513,2051737308,1580640
1.63581E+12,11/2/2021 0:00,ETH/USDT,4319.43,4599.6,4284.43,4589.89,468184.793,2083371520,1657233
1.63572E+12,11/1/2021 0:00,ETH/USDT,4287.48,4386.58,4146.3,4319.43,417620.7073,1794319887,1134036
1.63564E+12,10/31/2021 0:00,ETH/USDT,4322.68,4399.14,4164.35,4287.21,412856.2893,1764886608,1303438
1.63555E+12,10/30/2021 0:00,ETH/USDT,4418.89,4434.06,4232.2,4322.68,340223.069,1469664812,1035476
1.63547E+12,10/29/2021 0:00,ETH/USDT,4286.01,4460.47,4265.97,4418.89,559231.0769,2440933126,1799386
1.63538E+12,10/28/2021 0:00,ETH/USDT,3921.99,4295,3890.17,4286.02,626378.5055,2587268364,1711575
1.63529E+12,10/27/2021 0:00,ETH/USDT,4131.52,4307,3909,3922,704604.25,2874313313,1872190
1.63521E+12,10/26/2021 0:00,ETH/USDT,4220.36,4297,4090.21,4131.52,414498.1599,1739912498,1285913
1.63512E+12,10/25/2021 0:00,ETH/USDT,4082.33,4236,4067.71,4220.37,347438.6534,1445430079,939963
1.63503E+12,10/24/2021 0:00,ETH/USDT,4167.13,4186.57,3961.5,4082.33,350115.8386,1421627004,917969
1.63495E+12,10/23/2021 0:00,ETH/USDT,3972.19,4172,3937.51,4167.12,326576.9601,1323345506,940891
1.63486E+12,10/22/2021 0:00,ETH/USDT,4053,4167.41,3888,3972.2,463222.5428,1872218698,1133846
1.63477E+12,10/21/2021 0:00,ETH/USDT,4161.37,4375,4013.13,4052.99,798566.5581,3335123441,2380751
1.63469E+12,10/20/2021 0:00,ETH/USDT,3876.98,4169,3828.05,4161.15,537383.0973,2149449047,1766454
1.6346E+12,10/19/2021 0:00,ETH/USDT,3744.96,3886.89,3732,3877.03,341268.3723,1300066270,925015
1.63452E+12,10/18/2021 0:00,ETH/USDT,3847,3893.14,3676,3744.96,401819.9734,1520728621,994548
1.63443E+12,10/17/2021 0:00,ETH/USDT,3829.96,3919.19,3640,3846.85,368898.9831,1406207659,1025324
1.63434E+12,10/16/2021 0:00,ETH/USDT,3868.38,3971,3803.56,3829.96,373727.8549,1452752901,1037769
1.63426E+12,10/15/2021 0:00,ETH/USDT,3790.82,3907.77,3734.1,3868.99,504321.732,1924965954,1399937
1.63417E+12,10/14/2021 0:00,ETH/USDT,3607.41,3824,3586.04,3790.82,481894.1473,1792792933,1430307
1.63408E+12,10/13/2021 0:00,ETH/USDT,3491.43,3613,3412.7,3607.42,393463.1222,1376610270,902525
1.634E+12,10/12/2021 0:00,ETH/USDT,3542.12,3547.11,3403.21,3491.46,409377.1918,1425455761,925699
1.63391E+12,10/11/2021 0:00,ETH/USDT,3414.22,3623.8,3371,3542.12,493521.882,1743391084,1110340
1.63382E+12,10/10/2021 0:00,ETH/USDT,3574.83,3604,3405,3414.22,580223.6302,2049128230,1765439
1.63374E+12,10/9/2021 0:00,ETH/USDT,3563.13,3635,3538.07,3574.82,361906.7514,1299757023,1175683
1.63365E+12,10/8/2021 0:00,ETH/USDT,3587.47,3695,3532,3563.13,403597.1437,1455713871,1084792
1.63356E+12,10/7/2021 0:00,ETH/USDT,3574.88,3653.98,3470.8,3587.47,486102.3591,1736906584,1252503
1.63348E+12,10/6/2021 0:00,ETH/USDT,3515.48,3632.11,3342,3574.89,618265.5402,2172519697,1444856
1.63339E+12,10/5/2021 0:00,ETH/USDT,3386.31,3545,3363.78,3515.27,393900.8818,1355905890,1025512
1.63331E+12,10/4/2021 0:00,ETH/USDT,3417.73,3437.19,3270,3386.31,485204.642,1631562262,1090407
1.63322E+12,10/3/2021 0:00,ETH/USDT,3387.77,3488,3342.51,3417.73,360586.8905,1231536168,816339
1.63313E+12,10/2/2021 0:00,ETH/USDT,3309.91,3469,3257,3387.76,422551.1811,1417055616,1046194
1.63305E+12,10/1/2021 0:00,ETH/USDT,3000.62,3330,2969.07,3309.91,648714.6151,2063112281,1446386
1.63296E+12,9/30/2021 0:00,ETH/USDT,2850.45,3048.42,2837.19,3000.61,506896.7612,1514341937,992243
1.63287E+12,9/29/2021 0:00,ETH/USDT,2805.15,2950,2782,2850.45,411305.0893,1180681056,748804
1.63279E+12,9/28/2021 0:00,ETH/USDT,2924.76,2970.82,2789,2804.91,511325.4643,1477983246,928494
1.6327E+12,9/27/2021 0:00,ETH/USDT,3059.36,3164.94,2922.71,2925.59,510130.7319,1564096695,1043885
1.63261E+12,9/26/2021 0:00,ETH/USDT,2921.84,3115.51,2738.17,3059.37,703594.478,2062409599,1347301
1.63253E+12,9/25/2021 0:00,ETH/USDT,2928.22,2967.52,2801.57,2921.73,491974.0226,1428143403,934301
1.63244E+12,9/24/2021 0:00,ETH/USDT,3152.41,3158.52,2733,2928.53,932090.8856,2715718192,1607374
1.63236E+12,9/23/2021 0:00,ETH/USDT,3076.92,3174.5,3033.85,3152.5,459293.8858,1428616218,885568
1.63227E+12,9/22/2021 0:00,ETH/USDT,2766.72,3088.88,2737.54,3076.92,677457.6483,1993084669,1200519
1.63218E+12,9/21/2021 0:00,ETH/USDT,2977.32,3105.83,2652,2765.9,971519.8894,2827179157,1754962
1.6321E+12,9/20/2021 0:00,ETH/USDT,3328.57,3347.82,2913.39,2977.28,917939.5785,2834781759,1708278
1.63201E+12,9/19/2021 0:00,ETH/USDT,3435.64,3456.53,3277.74,3328.62,312948.0013,1052980780,687285
1.63192E+12,9/18/2021 0:00,ETH/USDT,3399.89,3541.96,3368.88,3435.64,315162.7627,1090387917,692204
1.63184E+12,9/17/2021 0:00,ETH/USDT,3567.97,3594.17,3350.07,3399.81,398888.3705,1383268102,867583
1.63175E+12,9/16/2021 0:00,ETH/USDT,3613.55,3676.28,3481.14,3567.98,467985.4919,1680487713,1081868
1.63166E+12,9/15/2021 0:00,ETH/USDT,3434.37,3616.16,3357.78,3613.55,428507.5278,1486156274,977023
1.63158E+12,9/14/2021 0:00,ETH/USDT,3285.09,3437.05,3269.95,3434.37,373634.9026,1249733657,894664
1.63149E+12,9/13/2021 0:00,ETH/USDT,3404.3,3430.3,3108.49,3285.35,647855.7199,2103663103,1363198
1.6314E+12,9/12/2021 0:00,ETH/USDT,3267.1,3474.16,3231.1,3404.21,408858.9595,1379322045,1089138
1.63132E+12,9/11/2021 0:00,ETH/USDT,3208.85,3348.37,3200,3267.21,413524.1761,1355587141,833958
1.63123E+12,9/10/2021 0:00,ETH/USDT,3424.94,3514.11,3150,3208.86,633026.2659,2107283581,1128069
1.63115E+12,9/9/2021 0:00,ETH/USDT,3499.01,3567.06,3390.4,3424.93,628553.8831,2194182935,1147283
1.63106E+12,9/8/2021 0:00,ETH/USDT,3434.84,3560,3215.16,3499,780611.7657,2665272034,1783652
1.63097E+12,9/7/2021 0:00,ETH/USDT,3926.67,3947.15,3005,3434.57,1203536.002,4298119218,2359100
1.63089E+12,9/6/2021 0:00,ETH/USDT,3950.28,3970,3864.3,3926.77,397768.5783,1562560096,865160
1.6308E+12,9/5/2021 0:00,ETH/USDT,3885.61,3980,3830,3950.29,365759.8597,1432553302,1083584
1.63071E+12,9/4/2021 0:00,ETH/USDT,3938.11,3970,3832.5,3885.52,364478.1193,1422981232,996623
1.63063E+12,9/3/2021 0:00,ETH/USDT,3785.82,4027.88,3705.05,3938.11,655903.7574,2557662974,1678132
1.63054E+12,9/2/2021 0:00,ETH/USDT,3826.82,3836.8,3717.04,3785.82,525165.7996,1981758437,1402190
1.63045E+12,9/1/2021 0:00,ETH/USDT,3429.19,3842,3382.22,3826.82,845759.9587,3038498668,2022132
1.63037E+12,8/31/2021 0:00,ETH/USDT,3229.14,3476,3188.77,3429.2,863071.1309,2895209450,1772849
1.63028E+12,8/30/2021 0:00,ETH/USDT,3223.47,3347.95,3143,3229.64,625347.2754,2027490192,1228525
1.6302E+12,8/29/2021 0:00,ETH/USDT,3244.75,3285,3152.34,3223.47,335806.7827,1078681951,661232
1.63011E+12,8/28/2021 0:00,ETH/USDT,3273.89,3287,3210.31,3244.48,262360.3492,850631439.1,539377
1.63002E+12,8/27/2021 0:00,ETH/USDT,3093.06,3280,3060.18,3273.45,451027.8071,1434311977,802187
1.62994E+12,8/26/2021 0:00,ETH/USDT,3226.88,3250,3053.3,3093.2,442298.4737,1382397989,959232
1.62985E+12,8/25/2021 0:00,ETH/USDT,3170.63,3248,3080,3226.87,483697.6944,1534476278,1031704
1.62976E+12,8/24/2021 0:00,ETH/USDT,3321.28,3357.85,3147.31,3170.62,540480.0785,1758604482,984324
1.62968E+12,8/23/2021 0:00,ETH/USDT,3238,3377.89,3230.02,3321.28,602103.4461,2000534992,1520784
1.62959E+12,8/22/2021 0:00,ETH/USDT,3223.36,3272,3126.42,3238,406479.0765,1304347039,803263
1.6295E+12,8/21/2021 0:00,ETH/USDT,3284.81,3309.16,3207,3223.43,421156.0908,1375973641,777622
1.62942E+12,8/20/2021 0:00,ETH/USDT,3184.11,3300,3177.16,3284.82,558127.4554,1809283029,1137843
1.62933E+12,8/19/2021 0:00,ETH/USDT,3014.18,3188,2958.33,3184.12,634769.9217,1931520694,1297759
1.62924E+12,8/18/2021 0:00,ETH/USDT,3011.73,3125.81,2950,3014.55,625103.2557,1902429363,1093813
1.62916E+12,8/17/2021 0:00,ETH/USDT,3147.18,3290,2991.89,3011.72,804996.0697,2535149205,1644472
1.62907E+12,8/16/2021 0:00,ETH/USDT,3307.35,3335,3135.22,3146.53,635667.0542,2062860388,1940766
1.62899E+12,8/15/2021 0:00,ETH/USDT,3263.16,3320,3111.13,3307.09,565579.6777,1813755248,1224556
1.6289E+12,8/14/2021 0:00,ETH/USDT,3322.33,3330.98,3200,3263.16,486102.5379,1587713826,1014420
1.62881E+12,8/13/2021 0:00,ETH/USDT,3046.11,3327.83,3033.8,3322.32,579333.4032,1867199039,1311322
1.62873E+12,8/12/2021 0:00,ETH/USDT,3160.4,3239,2979.29,3045.96,737628.4581,2283938415,1587719
1.62864E+12,8/11/2021 0:00,ETH/USDT,3141.14,3274,3120.27,3160.5,732546.6043,2351996142,1786853
1.62855E+12,8/10/2021 0:00,ETH/USDT,3160.51,3233,3051.22,3141.66,880675.7444,2763516347,1824522
1.62847E+12,8/9/2021 0:00,ETH/USDT,3011.84,3186,2893.23,3160.52,1129584.616,3453771928,2114151
1.62838E+12,8/8/2021 0:00,ETH/USDT,3160.48,3189.99,2949.03,3011.85,966349.7058,2979960615,1771162
1.62829E+12,8/7/2021 0:00,ETH/USDT,2891.54,3171,2865.5,3160.31,1205277.101,3673732670,2318608
1.62821E+12,8/6/2021 0:00,ETH/USDT,2827.01,2946.75,2720.06,2891.58,825399.4864,2334160884,1873337
1.62812E+12,8/5/2021 0:00,ETH/USDT,2724.55,2843.98,2529.91,2826.99,1307720.207,3553456267,2690052
1.62804E+12,8/4/2021 0:00,ETH/USDT,2508.51,2772.71,2457.68,2724.78,954590.7536,2498364634,1839302
1.62795E+12,8/3/2021 0:00,ETH/USDT,2606.92,2632.44,2442.32,2509.04,792960.8438,1986976146,1701919
1.62786E+12,8/2/2021 0:00,ETH/USDT,2555.5,2666,2507,2606.93,726701.8495,1887684672,1596914
1.62778E+12,8/1/2021 0:00,ETH/USDT,2531.1,2697.61,2511.24,2555.69,853495.9408,2217485597,1810440
1.62769E+12,7/31/2021 0:00,ETH/USDT,2461.77,2553.86,2420.68,2531.05,507601.0503,1253810139,1007386
1.6276E+12,7/30/2021 0:00,ETH/USDT,2382.93,2471.7,2315.92,2461.81,762577.288,1824191452,1428312
1.62752E+12,7/29/2021 0:00,ETH/USDT,2300.9,2400,2266.12,2382.92,499364.835,1157988359,1036449
1.62743E+12,7/28/2021 0:00,ETH/USDT,2299.47,2345,2243.15,2300.9,718202.5773,1649860557,1287050
1.62734E+12,7/27/2021 0:00,ETH/USDT,2227.81,2319.26,2150.5,2299.49,906359.2348,2025582065,1502763
1.62726E+12,7/26/2021 0:00,ETH/USDT,2189.82,2433.65,2171.57,2228.08,1393738.163,3222622416,2252910
1.62717E+12,7/25/2021 0:00,ETH/USDT,2184.9,2197.41,2105.93,2189.79,535630.27,1154562328,941623
1.62708E+12,7/24/2021 0:00,ETH/USDT,2124.26,2199.5,2105.58,2184.75,633075.1859,1360667032,1056670
1.627E+12,7/23/2021 0:00,ETH/USDT,2024.27,2130.9,1993.22,2124.25,708160.9132,1455496732,1035643
1.62691E+12,7/22/2021 0:00,ETH/USDT,1995.5,2046,1947.62,2024.56,768854.3659,1536669129,1074800
1.62683E+12,7/21/2021 0:00,ETH/USDT,1786.03,2035.23,1747.55,1995.5,1115949.82,2138345814,1304423
1.62674E+12,7/20/2021 0:00,ETH/USDT,1818.73,1841.34,1706,1786.03,786257.272,1386498470,943640
1.62665E+12,7/19/2021 0:00,ETH/USDT,1891.65,1919,1805,1818.73,547419.9377,1011627399,641063
1.62657E+12,7/18/2021 0:00,ETH/USDT,1899.5,1993.79,1877.1,1891.64,534837.6365,1038104998,768528
1.62648E+12,7/17/2021 0:00,ETH/USDT,1876.47,1919.19,1844.45,1899.59,430300.5158,810628641.3,576008
1.62639E+12,7/16/2021 0:00,ETH/USDT,1919.54,1965,1850,1876.26,577068.8972,1097832472,721120
1.62631E+12,7/15/2021 0:00,ETH/USDT,1994.41,2042.88,1881,1919.51,645271.3256,1251834410,865033
1.62622E+12,7/14/2021 0:00,ETH/USDT,1940.44,2019.18,1865,1994.58,690505.6094,1342931974,936438
1.62613E+12,7/13/2021 0:00,ETH/USDT,2031.57,2047.35,1918,1940.15,647388.2497,1287490852,902810
1.62605E+12,7/12/2021 0:00,ETH/USDT,2140.54,2167.83,2006.68,2031.58,540630.1074,1126108847,725803
1.62596E+12,7/11/2021 0:00,ETH/USDT,2110.68,2174,2081.02,2140.45,342294.403,727911535.3,479138
1.62588E+12,7/10/2021 0:00,ETH/USDT,2146.99,2194.82,2074.16,2110.69,499071.859,1058023795,646476
1.62579E+12,7/9/2021 0:00,ETH/USDT,2116.32,2189.4,2046.51,2146.99,738611.363,1568646237,867603
1.6257E+12,7/8/2021 0:00,ETH/USDT,2316.25,2325.6,2084.79,2116.33,880265.0412,1926184139,1234614
1.62562E+12,7/7/2021 0:00,ETH/USDT,2322.51,2409,2291.9,2316.57,666501.3557,1570553095,1113578
1.62553E+12,7/6/2021 0:00,ETH/USDT,2196.85,2350,2193,2322.5,785330.1715,1803108194,1326163
1.62544E+12,7/5/2021 0:00,ETH/USDT,2322.69,2324.64,2157.32,2196.53,781806.3161,1753862827,1264204
1.62536E+12,7/4/2021 0:00,ETH/USDT,2226.99,2389.93,2189.58,2322.69,590656.2507,1365904900,1204553
1.62527E+12,7/3/2021 0:00,ETH/USDT,2153.95,2240,2112.01,2226.99,569264.801,1248888441,922576
1.62518E+12,7/2/2021 0:00,ETH/USDT,2106.41,2160,2018.5,2154.13,672282.3748,1397269246,862561
1.6251E+12,7/1/2021 0:00,ETH/USDT,2275.68,2275.93,2073.12,2106.41,787865.2514,1688043308,1414518
1.62501E+12,6/30/2021 0:00,ETH/USDT,2165.46,2287.78,2087.99,2275.68,910583.6032,1973676681,1464112
1.62492E+12,6/29/2021 0:00,ETH/USDT,2084.42,2245,2073.57,2165.33,831257.2328,1804733070,1536044
1.62484E+12,6/28/2021 0:00,ETH/USDT,1982.27,2145,1960.52,2084.41,1044244.683,2138998048,1657087
1.62475E+12,6/27/2021 0:00,ETH/USDT,1829.84,1984.5,1804.26,1982.28,696055.7931,1299521992,1091206
1.62467E+12,6/26/2021 0:00,ETH/USDT,1808.97,1852.8,1717.32,1829.64,832315.149,1478550577,923226
1.62458E+12,6/25/2021 0:00,ETH/USDT,1989.53,2019.99,1791.22,1808.82,858808.5477,1612556879,1041338
1.62449E+12,6/24/2021 0:00,ETH/USDT,1967.95,2036.61,1884.79,1989.52,701231.6748,1377799766,833337
1.62441E+12,6/23/2021 0:00,ETH/USDT,1879.29,2045,1821.95,1968.14,918612.3049,1817518229,1141790
1.62432E+12,6/22/2021 0:00,ETH/USDT,1885.27,1998,1700.48,1879.28,1695338.081,3158928001,1856357
1.62423E+12,6/21/2021 0:00,ETH/USDT,2243.49,2260.16,1865.54,1885.49,1629819.666,3252129522,2014010
1.62415E+12,6/20/2021 0:00,ETH/USDT,2165.34,2280.01,2040.68,2243.47,743883.6474,1599009751,1035537
1.62406E+12,6/19/2021 0:00,ETH/USDT,2234.09,2278.82,2161.67,2164.67,496872.25,1104923869,763820
1.62397E+12,6/18/2021 0:00,ETH/USDT,2373.28,2378,2139,2234.09,778905.202,1758827533,1067542
1.62389E+12,6/17/2021 0:00,ETH/USDT,2368.02,2460.5,2306,2373.28,560667.5857,1338389545,961448
1.6238E+12,6/16/2021 0:00,ETH/USDT,2543.55,2556.19,2351.18,2367.89,624741.7836,1533734359,896073
1.62372E+12,6/15/2021 0:00,ETH/USDT,2580.58,2640,2507.7,2543.54,599826.6493,1548303436,1044834
1.62363E+12,6/14/2021 0:00,ETH/USDT,2509.33,2609.17,2461,2580.77,684183.5562,1730260219,1118498
1.62354E+12,6/13/2021 0:00,ETH/USDT,2370.64,2548.41,2308.41,2509.33,715948.7599,1724097564,1217504
1.62346E+12,6/12/2021 0:00,ETH/USDT,2354.09,2454.53,2256.22,2370.74,767439.4984,1807036944,1127302
1.62337E+12,6/11/2021 0:00,ETH/USDT,2471.01,2497.99,2321.37,2354.01,587364.2736,1424975262,885172
1.62328E+12,6/10/2021 0:00,ETH/USDT,2610.2,2624.46,2425.11,2471.09,741237.4993,1874571746,978237
1.6232E+12,6/9/2021 0:00,ETH/USDT,2507.43,2626.63,2405.28,2610.18,1276718.24,3223323188,1763686
1.62311E+12,6/8/2021 0:00,ETH/USDT,2592.05,2620.99,2304.91,2507.23,1693747.428,4201646663,2128256
1.62302E+12,6/7/2021 0:00,ETH/USDT,2711.92,2847.55,2570,2592.05,1152128.079,3149245177,1926275
1.62294E+12,6/6/2021 0:00,ETH/USDT,2627.63,2745,2614,2711.92,673792.6937,1814112038,1336460
1.62285E+12,6/5/2021 0:00,ETH/USDT,2689.54,2816.87,2552.23,2627.73,961824.1241,2575726370,1670498
1.62276E+12,6/4/2021 0:00,ETH/USDT,2857.25,2860,2552,2689.51,1188314.112,3175186750,1775946
1.62268E+12,6/3/2021 0:00,ETH/USDT,2706.21,2891.95,2662.4,2857.25,1024290.894,2874856613,1620340
1.62259E+12,6/2/2021 0:00,ETH/USDT,2634.31,2802.99,2550,2706.22,970070.5356,2616566302,1349232
1.62251E+12,6/1/2021 0:00,ETH/USDT,2706.15,2740,2523.74,2634.57,1179577.108,3081355011,1790186
1.62242E+12,5/31/2021 0:00,ETH/USDT,2385.82,2720,2271.44,2706.15,1307958.041,3277131772,1849177
1.62233E+12,5/30/2021 0:00,ETH/USDT,2278.74,2476.42,2180.53,2385.98,1151113.199,2726606139,1519005
1.62225E+12,5/29/2021 0:00,ETH/USDT,2412.34,2574.27,2204.1,2278.74,1379427.189,3288804155,1887733
1.62216E+12,5/28/2021 0:00,ETH/USDT,2742.23,2762.45,2327.38,2412.1,1554584.614,3934662309,2184249
1.62207E+12,5/27/2021 0:00,ETH/USDT,2884.82,2889.74,2633.68,2742.23,1099029.912,3033719144,1732113
1.62199E+12,5/26/2021 0:00,ETH/USDT,2705.1,2910,2643,2884.94,1583799.593,4416389129,2726537
1.6219E+12,5/25/2021 0:00,ETH/USDT,2647.92,2750,2378.54,2705.11,2115349.504,5442737549,2976859
1.62181E+12,5/24/2021 0:00,ETH/USDT,2096.63,2675,2079.94,2648.43,2186632.922,5180244967,3299296
1.62173E+12,5/23/2021 0:00,ETH/USDT,2295.45,2381.57,1728.74,2096.39,2914548.731,5907260140,3761018
